comment,type
قحبة محشمتش روحها يجي القاعة تفووووه زبور امك ميه سيييييييييييدك ياسين العياري,aggressive
بلاد القحب,aggressive
القاير,normal
يهدهم,aggressive
تقول مرتين,normal
بلاد الخنث وحكم الجينرالات ههههههه ضحكة,aggressive
مخيبك لطفى تسخايل قافز ولد ربط وإنت مسخ قليل تربية الراجل تضحك العباد متربى وارجل مرة اذهب,normal
السلام زبي الناس منيش مسلم معنديش الحق هالبلاد القحبة متاااااع زبي,aggressive
نحب نقول إل معزى بري شوفي وجهك متوسليش صبع كريم غربي تونس كولها غربي,aggressive
مايا القصوري طائرة تطير السحاب بشير جربوع نتن الأرض,aggressive
كرف زوج ميحموش مهومش,normal
ممسطك,normal
شاب متألق المشكلة فنانين العلم انوا ضوا جماهرية,normal
يعطك دير,aggressive
عيب الشي ديرو عيب تبهديل,aggressive
يدخله نار جهنم اوسع ابوابها خالدا مخلدا حكام المسلمين يحكمون انزل,aggressive
النظام خبيث يصنع يوسخ يلطخ اهل السنة ينما غافل يفعل الظالمون,aggressive
احنااا نكرهوكم نحقروكم مانستعرفوش تكرهونا تغيرو مرخس زكككك,aggressive
ينعن أمك الجزائر يعطيك للسبسي القانون يمثلنيش كتونسي شعب الخراير مركزين تونس,aggressive
كشختها زوز كلاب بارجي تزيد تنفخهم أكثر,normal
مترجم ياجدعان تقول,normal
شعب مسكين,aggressive
عصبة,aggressive
جزايرية ونموت شمس الدين الممثل الصامت,normal
لحكية كذبة مفبركينها يزو متاعكم,aggressive
شمس المخنث صاحب أخلاق اتمنى تحشري أهلها يسبحون ميزانها مختل فاشباه الرجال أصحاب خلق دعاء يرزقك طفل يكبر تفتخري العائلة فاسقات داعرات وبالقرءان,aggressive
مالاول منيش معرسة تقولها اريحية كاينها حاجة عادية كذب دار الشر,normal
تونس نقلك نيك امك مغرب ابو منيك,aggressive
اعتقد صهيونى جاسوس الغرب يريد التجنيس بشده وتصبح منطقه الشرق الاوسط قى قبضه الافارقه الاساس عملاء للغرب ودائما يقولون دول الاوسط بقايا استعمار جهلى تتكلم معنى تحول المسلمون العرب لافارقه المسيحيون واليهود والاسيويين سيحكمون العالم تبقى عبد لبقيه الاعراق معروف اغبى الاعراق يقدم اى جدى تفقد لون عرقك تفقد ارضك شرق اوسط شرق اوسطيه رساله اسود كلب حاقد العرب ستظل اراضي العرب بلاد الافارقه والغجر بقايا والمماليك والاتراك والانجليز والفرنساويين والمغول والتتار الاحتلو البلاد دخلاء دخلوا العرب احفاد الرومان مملكة تحكم الحبشة مرورا مصر فعلوها محاولة زحزحة الافارقه أقصى الجنوب نجحوا وبدأوا التركيز تشييد الإعلام التشويش إرث وتضليل الشعب الغجري الجدد بتأسيس العرب العرب ههههه يصدقهم العالم فقاموا ببناء نهضتهم لتهجير الافارقه ولاكن رفضوا أحفاد كوش الخروج مصر بدأوا تشويش صورة الافارقه المسلسلات والمسرحيات والافلام للأسف فشلوا وماذال العالم مصر الافارقه دول افريقيا الدلائل ماذالت موجودة افريقيا قرروا احتكار النظام الافريقى سدود السودان لتهجير الافارقه السودان ولاكن بالمرصاد فشلوا دخلوا الغجر افريقيا نظيفة ونخيلها وطبيعتها وبحرها ولاكن الأخضر واليابس وتسرعوا وصل عددهم ملايين كثرة الإنجاب الغجري العربى تفوقت دول افريقيا سياحة,aggressive
احفاد الطاهر العاهر,aggressive
الرجال قوامون نساء,aggressive
خامجة والله,aggressive
الانسانة كذابة وتحب تعمل مكان تافهة تافه رأيي خوكم دزاير,normal
بشير فار حبس خارج ثالثة ابتيدائي جاي عيب اعليك مالقيتهاش ومانجمتش تناقش جاهل دورتها تهريج ااجاهل وقتلي قالها بايرة والجمهور العظيم كسكروتات قحاب وطحانة اهانة لاي مثقف تعرف مستواهم زميمهم سامي الفهري يعشق الابتذال,aggressive
بلال متمردة ولست خارجة كتاب المساوات الجنسين الميراث الرجال يتقو المراة,normal
شعب غبي وطحان,aggressive
ذكر انثى,normal
تركة بورقيبة الكافر ابن فرنسا,aggressive
ربي للمرأة الرجل المرأة ترث الرجل حالةعلى حالة يفوق المراة حالات العجوز السكير المرأة ستصبح مهضومة حقها الإرث والحكمة والعدالة الإلهية أعطت للمرأة الرجل حالة مكلفة شرعا بالعمل الكافي حالة الاجتماعية الصعبة الرجل فواجبه توفير المؤمل للعائلة تشمل الزوجة فالسبسي بريد حقها الإرث يرث,normal
علاء رآهم تونس فسادسي علاء يرد تونس بلاد قحاب,aggressive
التوانسة يهود تعاشرت وشفت اعوذ بالله الحمد نعمة,aggressive
تونس عار الأمة,aggressive
الأولي التخميم الخمور تباع ألحانوت ومراء الناس الأولي بالتخميم السرقه العيش تحاربون أوتي قوه تشتكون التحرش الأسعار والعنوسه الجريمة والجهل والفقر والظلم تحاربون والله والله حق عبادته لرزقكم الطير بلد علمانيه الشرق الأوسط لبلدا إسلامي تنشط مظاهره الصيام وتقول بالسيف تشتكو المساوء تحاربون ناس الدين تسيرو بنهج أوربي وتتركون حشوما ضحكتو الغرب مساوئهم وحريه وعدم بقي الإسلام اخذو الإسلام محاسنه أخذنا استمر الحال هكذا شيئا فشيئا سيأتي يوما خاف خواف يخف الناس عودو افيقو استيقظو نومكم امه أصبحت مسخره هب ودب افيقو نومكم مسخره الأرض وبلا منازع,normal
علمانيه بصاحبها مسلم محمد رسوله الل ه شرفه زوجته ابنته يعتبر ديوث عمل عباده عامل اساسي لبناء شخصيه فرد بناس قله همز ولمز تفتخر انسان عامل وقلك تنتهي حريتي كنمس بحريه ناس منافق ومعقد وقليل,normal
هههههه تكذب حطيتهش البرا حومتك عايش البرا نجم نعرف عايش البرا صديقي ندعم التقدميين ندعم جهلوت الجاهلية,normal
مغربي اناني الدين رجل دو مستوى عالي,normal
هدي قحبة موغنية,aggressive
سكتوها,normal
لطفي العبدلي مخو خامج,normal
لكاكة,normal
عبدالله منا عرب عرب حشا اشرف الخلق وسلم اصحابه الاشراف,normal
إنشالا ماتكونش مريم شافهم رسول محمد رحلة إسراء رفقة البراق الإطلاع مستقبل جهنم السفر رسول كاسيات عاريات مائلات مميلات رؤوسهن كأسنمة البخت المائلة يدخلن ريحها,normal
يهود باغيين يبدلوا ربي سبحانو,aggressive
يحب اليهود ويتعاطف ربى معا عارفين,aggressive
آمون توصل الليبيات,aggressive
حرية الشارع نطالب بوقفة للمطالبة بحرية الخرى خرية,aggressive
برنامج,normal
فرانسا قاتلي كيفاه تسكن عربي عندوش وراق اسمر قاتلي الحمد طردت دين ولديها الكلب,normal
يعمل إلعااااااااااار يااااااااا بهاااااااااايم يعمل إلعار كردونة بهايم اولاد تونس كردونة تففففففففوووووووووههههههه,aggressive
معلم,normal
والحريات الفرديه انسان ويحق العيش ذكر المسواة تعتقد رجل فالنساء ارجل كامله يجيبولي قانون القران فالقرن وانا نوعدكم شعب يعرف دينه الرجل المرأه والمثلي كائن غريب يخلقه اله يأمركم القران بالجهاد اذهبو لفتح امريكا منافقين يأمركم القران بجلد الزاني والزانيه الموت شعب كامل الجلد تريدون منافق تستتاب أيام تهتدى تصلي وتصوم وطبق قرانك تهتدى يقام الحد شريعه,normal
معلم,normal
اذهبي اقرا بانجليزية جاهلة فينقيون اللون ارجواني قرطاج مواني اسسسها فينق تفهمين مغسةلة,aggressive
ملك قرطاج حقولك عوضنا العرب ذيك ماهو كده العرب متفقين دوله عربيه لغه واحده ودين وبنقتل وبنشتم وأوربا دوله باللغه مختلفه عوضنا والله النهاي,aggressive
البااااااز متاعي,normal
جهل دينه جهة,normal
أولا مسلمة مسلمة عليكي بأحكام الإسلامية مسلمة عليكي الشريعة الإسلامية وبما أننا المفروض تطبيق الشريعة تتطلب المسلمين راقيين روحيا وفكريا نطبق حكم,normal
قحبة ملهط تونس بصراحة عجتني ههههههههه,aggressive
يفطر يجلدوه الشارع عبرة لغيروا,aggressive
عيال زايد سلول اقحاب لليهود زايد نهيان بغل اليهود,aggressive
طشطح بار عادي المحترمين,normal
بري الاسلم ديني,aggressive
هههه تحسها تقفف,normal
خبرة النيك,aggressive
بسم الرحمان الرحيم فليحذر أمره تصيبهم فتنة يصيهم اليم دمار تونس بدربكم بيباي تونس,aggressive
يكذب احنى ضربنى بلحجر وكصرنى ونتم دخلتو,normal
يارقارة والثعلب الدباغ متاعك قمة والانحطاط الاخلاقي والمساطة والميوعة الشعب الفقر البطالة والبرد ووووو تستهبل لعنة ياربي نتمنى للشعب هجة للدنمارك المنارك,aggressive
هههه عجبني قالو لالا السيد خاف عمرو تحية لطفي,normal
لغة التعميم تنفع كثير وكثير موافقين,normal
زوز موبنة يتعركو ههه تونس تحشالك,aggressive
هههه عرس بىك ىزى قوادة تخو راشوة زىد قحبة,aggressive
مصري بحب يفهمنى الدوله هوه هيخلق مشاكل تفرق الميراث وافقت هتعمل شكوى وتصير المشاكل واعتقد ناس هتصمم تقسيم بشرع كده حق وتصير الاخوه هالقانون ماسك والاخت بقانون السبسي,normal
اكب والله سعدك المريخ ورسوله فرضو المراة عورة,aggressive
ياكلون رمضان بدون سبب رخيس وعطاي وجيعان الحريات الساحة والدعارة,aggressive
تونس شخص تفتحيهالي,normal
الإمارات كامرأة الفلوس معندهومش الرجال,aggressive
لعن المتشبهين الرجال بالنساء رفعت الجلسة,aggressive
إمام جزائري لوطي النبي محمد حي زوج المثليين رسولكم ترمتو مفتوحة ههههههه,aggressive
لحاصل فيديو كامل مفهمة نثبة المنشطة هههههه,normal
قبيح لطفي يبروفوكي فهمناك حاب تقول بلي شمس راجل راجل وقلت احترامك ادي تناقش راجل قدرو عيب خويا مايجيش ادا,normal
ئري ه ره,normal
باوروبا شفت,normal
كذب الأسئلة ديجا محضرينهم,normal
فهمت جماعة الإعلام سيطر تونس بقاو يورونا الفن المحرمة بجميع نخلق التوانسة طريق طريق فهموني جماعة الخمر يتشرب تونس ماء زمزم,normal
جزاءري شاء تونس بخير اغلب مسلمين ويحبون ورسوله يتصدون لمثل القوانين هدا القانون المراة يخدم الرجل عز وجل اعلم واعدل منا البشر,normal
وامثالك مايخزرلكم المنييك لبستك وجهك بدنك وامثالك تلمو رواحكم ظفر مرا بنت اصل متثقفة وواعية بلاد شكلها ومالها,aggressive
مساكن التوانسة يقطعوا القلب عراهم دخلهم حيط والسي يحل المشاكل قولك,normal
سخان وشهوات ادني وغدوى ياااااا,aggressive
اعترف بالسبسي الخرف كرءيس اعترف بقانون اخرق وفضيحة كهذا,normal
شيئ اعملوه ميسالش تتعدو كلام حسبي بالله,aggressive
مشيتلها بلاد متخلفه كروشكم جواعه,aggressive
ماحاجتيش بزك امهم زك امكم للالحاد مخالفة,aggressive
نكذب نحبش يفيقو نكذب,normal
عمرهم فتحو القران صلة كلو حرام والله جهلة,aggressive
,aggressive
مايا لخسوري نيك,aggressive
وامك لقيط,aggressive
التوانسة ههههه,aggressive
تعاير تسالو ربي نطق هكاكا ارتقوا,normal
لكيدهن عضيم,normal
جايبنلي عبد الفتاح مورو للنقاش,normal
لطفي مستواااااه,normal
ولد عواطف راجل ومحبوب كلامو بالغالط,normal
السبسي منكر,aggressive
الزوز عورة,aggressive
مريم الدباغ جميلة الجميلات,normal
رعاية الاطفال الطرفين النص بالنص مصاريف النص بالتساوي المصاريف الشخصية لبس وعلاج وغيرو مسؤول نفسو سقوط حق والمؤخر والشبكة للمراة حالة الطلاق يتحمل الاطفا,normal
القانون المساوات تونس البلدان العربية الاسلامية الرجال يخشون تمردو المراة يستولي الميراث بحجة الحق بزوجته واولاده خارج المنزل الزواح بامه الشارع ويهرب مسؤوليته زوجته يدخل السجن دفع النفقة واكثر دليل الاجتماعية مرت القناوات التونسية منقولك اقول القانون يضمن للمراة,aggressive
قطع العلاقات الشكالات,normal
قحباا,aggressive
والقرآن ذالك تريدون انكار القران,normal
تونس شعب حر يهلك الض السبسي,normal
كريم الغربي راجل العطايين النقوشة,normal
متقولش جزائري بانو لمغاربة,normal
خاشقجي,normal
كذابة عرفتها البشرية حاسبة روحها حاجة رلكي متسوايش بصلة يل منافقة جسوسة,aggressive
ک مازالت تبات جلال بریک,aggressive
إذاك فلوس,normal
بهيم,aggressive
تستنى قحبة ناكرة صغارها سامي بمخو جايب خامجة هاكي,aggressive
البشر,aggressive
نعالي كولي الزب تعالي,aggressive
عبدالرحيم نوري ذنبنا الأبرياء الزلازل انشاء ربي ينزل الرئيس العلماني ابتلينا الدنيا الاخرة ينزل يستحقه مثلما ابتليت السعودية بابن سلمان اعجبتك أحوال,normal
سيناريو لسيتكوم رمضان انشاءالله متعبوش مخاخكم,normal
القرآن الكريم ظبطنا أمور حياتنا صالح مكان يجوز مخالفة القرآن والسنة تجي عباد تعارض ربي وتدير قانون المساوات وتحية مواطن تونسي محافض الجزائر وشكرا,normal
المغىربي نيييك الخرائر القذائر ابناء نييييك دزايا,aggressive
تشرفت بمعرفتك تقيم تقيمين تقل ليبيا,normal
مراة مستحيل حبيتو تخدمو خدمة راجل مشكل أبداولهم بتجنيد إجباري لارمي ونشوفوهم,aggressive
تحسك فرغتش قلبك,normal
جزائرية سعودية امك ااقحبة,aggressive
ساعات نقول نبيع تاليفوني ونشري أرانب نربيهم ونشيخ,normal
اختك وامك شغالة بالبيت والخدامة التونسيين عطالين الذكور والبنات اخواتهم بيصرفوا اشغالهم وتعبهم ياخذ ويهرب فرنسا الأصفر وتبقى البنت بالشارع ربكم حكاية بتنزلون ربكم ربكم محتكريه ليكم وبس القوانين يجب التجارة لمؤسسة الدين دمار للبلاد يجب العمايم الشيوخ الفاسدة للمساجد بالبلاد السياسة للمرحاض التبول يكفي يكفي عقود طويلة حكم شريعة الأزهر المصري ترعة جاموسة الإخوان المسلمين انظروا وصلوا بخراب البلاد المعرص تبع النهضة الإخوانجي جاء أوروبا ودمر وارجعها للوراء الخضراء الزاهية المتطورة المتسامحة الحرة حولها القذر مشايخ الأزهر المصري رابعة ووهابية سلف الإرهاب دولة الوسطى ادعسوهم والنعل الجراثيم الاعرابية الصحراوية,normal
سبسي كافر وأكثر حكام العرب كفار ليسوا بمسلمين,aggressive
العلمانية فاشلة ياغبي التشاد علمانية أسوء وافشل,aggressive
الموت للاخوان المسلمين,aggressive
هده القوانين تفرضها امريكا واسرائيل لتهديم حاكم يفعل رئيسا عملاء لامريكا حياة تنادي ياعرب يااذل الشعوب هد الزمن,normal
,aggressive
تونسيه قحبه كبيره,aggressive
عيب حر حياتو,normal
عملتو قاوق الحكاية مات يرحمو قتل يتحاسب,normal
مرذ,normal
هههههههه هههههههههههههه تقاضت المهزلة,normal
وتحية خويا هدو لبيين متقدر تفهمهم مجرميين بالفطرة لهلام أمريكا قاعدين ينهبو أموالهم ويقام نخمي بلادي هدوك مهاجرين فقراء اليبي متخلف حمد لله منتعاملوش جملة,aggressive
ههههههههه يدحكو,normal
شمس الدين ويسسسييييم,normal
بيريز الطرابلسي البربري عادي أرضهم يهود الصهاينة,aggressive
قليل حياء لطفي,normal
دحمي القرعاني توانسة امازيغ اصحاب الارض السود فاصلهم وراء الكبرى طريق الرق بالهجرة وليسو السكان وادعاء افريقيا سوداء خرافة فمثلا الصينيون الهنود يعيشون قارة واحدة يشبهون,aggressive
سي جواجم جبري اعطيهم لواحد يتيم يقرا,aggressive
سؤال الإسلام ستفتح جديد شآء آلله تعالى سنطهر تونس أحذية الآن اونس الآن أولى الصليب فتخها,aggressive
جايبها راجل سوسة,normal
ربي عمبالك دنيا,normal
خدر الايراني التركي,normal
الجزائر وتونس عز وجل وفعلا ذله رحم,aggressive
خارق للعادة بنين,normal
خساره اسم احمد,normal
شاهيها حلال بحرام أصبحنا تونس نحل الحرام ونحرم مااحلى ابتغاء مرضات أنفسنا أنفس يحاربون ليلا نهارا دخل حرب خسر الدنيا والآخرة الجبابرة الاكاسرة دعوا ذكر كتابه تؤمنون بكتاب قصة فرعون بنى تعلم الصرح وصعد للسماء وإطلق سهاما ضنا فرجعت غرقه أكان ينفع إيمانه يكن ينفع إيمانها آمنت,normal
تبرد القلب والله,normal
لطفي عطاي تفوووووو,aggressive
بلاد يرتع الإسبان الكاثوليك وقبلهم الروم الدين وتشتتت الأمة,normal
تعيي روحها فيفي عبدو مسكينة,normal
ضحك,normal
هاذا مخالف لكلام اعقلو,normal
المستوى كلامك يقزز مخك المسخدمه تعليقك,normal
مقراش قارية خير,normal
يعجبني لطفي كلامو كلو الصميم يعطيه الصحۃ,normal
شمس الدين مالڨري يبانلي لمرأة مي والله,normal
ربي حاقرك عايش حومة منيكة نايكك منيك,aggressive
مشالا وليش والكلام عبالي مريض كلامك احسبك مريضيين لغتهم سب سب احترم نفسك,normal
محلو تجي تشوف ولاد وبنات لحرام لبلاد,normal
حرام أفحكم الجهـليتي تبغون,aggressive
عصب ولامين قارا,aggressive
مرسي احدى لقاءاته بالتلفزيون يحترم ادخلوا بيوتنا الرذيلة الفسق الزناوووووانه نقول منافق,normal
ويأبي يتم نوره دخلو جحر لتبعتموه,normal
لعجب العقليات,normal
نع زبور العنصرية العنصريين ميحبوش,aggressive
تخالفون امر ورسوله وللذكر حظ الانثيين,normal
رسولك ارهابي يزبي توجد تاريخيا محمد الرسول الوحيد فبركة ماهوش موجود عندو قبر صورة,aggressive
ربي خلقنا والحمد لل تونس شعبها مسلم,normal
تونس بلد ومعضم اهلها كفرو لازملها فتح اسلامي جديد لانهم طغو,aggressive
راي,normal
بصراحة تشعرني إسرائيلية,normal
كس اختك,aggressive
يعجبني صلاح مصباح والله مثقف ويتقن اللغتين عربية فرنسية جيدا والحوار معة راقي,normal
مريم سامحيني خامجا لخماج مولاش,aggressive
الأخوة الجزائريين ينصحون بطرد لليهود,aggressive
الشيخ سلطان وطحان,aggressive
الدين خير متربي لطفي منطق تربيا,normal
يقودها اليهود بتوظيف قوم لوط,aggressive
تفي ليوم الدين,aggressive
العياري أكبر لبرنامج طحانة والقحاب الكيفك فهمينك بوق نداء تونس يعطيك كنسار قريب,aggressive
حال برنامج مسيب ينفرج فاها قالت فيهاش تعدت سلامات يردها,normal
تحسب حاجة جاجة,normal
شمس الدين باشا لطفي والله منطيقك شمس الدين فوووووورررر بلاصتوا ماهي,normal
تف ياطحان مورو عيش ياولد ربي قلبك ياطحان تخاف منوا ياشطان تففففف وعلي الشخ,aggressive
منظرها بهيمة زك امها تجيبو للتلفزة,aggressive
صح الرسول طويل,normal
صديقي الخروج ولي الامر حالة كفره,normal
وترتلو عصابو كيفي لدرجت فد فده مزمره,normal
جمال صوت تفففو وجهك تقول جاموس والله صوت الضباع الطف صوتك,normal
شمس يانقش مرا ولطفي راجل,normal
دزاير مقدس دليل أنك هههههههه والشابة عناس هههههه تغطي لفضايح وتكذب البلدان لفساد ويلزم نصلحوه الكلنا النفاق المقدس المسلمين وثني,aggressive
الكلب أطهر رسولك المجرم الإرهابي السفاح اللقيط الزاني ناكح وناكح الموتى أمك عورة ناقصة عقل ودين ونجسة الكلب والحمار الصلاة وشهادتها نصف شهادة وعقيقتها عقيقة وديتها نصف دية وميراثها ميراث والقرآن أمر بضربك بثلاثة ضراير مسلمة نجسة لأمك كلب محمد الملعون,aggressive
قوم كافر حسبنا الوكيل,aggressive
مسكين الحمار لاسم إسمو داها غيرو,normal
شمس يانقش ولطفي راجل,normal
زريبيا,normal
شمس وبنة,aggressive
بالله مناقشة يهديكم,normal
نوافق الكفر رئيس علماني ابتلينا ابتليت السعودية بابن سلمان قريبا,aggressive
خنزیر دی وث,aggressive
بالنسبت للسلفية عادي ولي الامر جلد,normal
نتي قحبة وتمد ترميك تحكي,aggressive
لعنة ابن الزنى,aggressive
لعب جورج قرداحي وفلت المليار,normal
مزاودة الإسلام صلاح الإسلام حث قربى الذاكرة الاسلامية حمزة اسود حبشي الإسلام يقتله اسلم وحسن إسلامه الذاكرة الإسلامية بلال أوائل أسلموا الأركان الإسلامية الأثر يشجع طاعة تولى الأمر عبدا حبشيا بالمفهوم السائد,normal
لعنة المرا صابغة شعرها الأصفر مقل تربيتها والله تحكي بصراحة ظاهر عمرها قرات القرآن اللطف اللهم تآحذنا السفهاء ربي يهدي خلق,aggressive
يلعن ايران,aggressive
مزالت حابس خويا الكلمة مهيش شتيمة وفات الحكاية منعاودوش نكعرورو وتعملو مشكلة ابرد اشرب كاس شاي وروق اعصابك,normal
جہزائريہة واف بكفر خارجة وموضوع ديني ارتقي شويا وتعلمي اسلوب الكلام,normal
يعطك عصبة يدخل للجنة ولدي تتحرڨوش وتونس كاملة ايدكم والديك والدين تونس قالو دولة علمانية ملحد منيك لعنة مسلم جبري لحاس الڨورة والله نشهدلك عاي,aggressive
بلادو موسخة,aggressive
تجبد نيفيا وشنوا المشكل غاير شمس تحكو الرجلة تتقاسش بالكلام الزايد والغشة وقلة الحياء تتقاس والأخلاق والنضافة إتضحك مستانس تعمل التوانسة أوعى والشلايك لكيفك لحاس منافق تخدم منشط سياحي دار جربة تحط النفيا تلبس سترنق تمكيج وتلبس روبا نسيت نعرفو خدمة قرد,normal
أوشامو عورء اوصوتك عورء,aggressive
قحبة,aggressive
مهش تاحت,aggressive
نعرفوهم يحبو المخنثين,aggressive
البهيم تقولو ار ار ار مزروب تزي تقلو ار ميتحركش تتضربو,normal
ري ـل,normal
لطفي عبدلي والديك عرفوش يربويك,normal
قحااااااااااب,aggressive
لعنة السبسي,aggressive
مجملتش عارف لمليح والدوني نحكي الخامجة والعاهرة والقحبة الدباغ,aggressive
ربي اعطانا امتحان والماكله تاكلو فضل ربي,aggressive
حيوانة متحشمش تحشم العبد,aggressive
تعرف تمثل شاء بلاصتك هوليوود دارين,normal
مخيب,aggressive
يجب الرجل تحمل المسؤولية فمثلا يجب الاب تحمل مصاريف ابنته الغير مزوجة الاخ تحمل مصاريف اخته متزوجة غياب الاب الشئ العم الخل يجب مسؤولية نساء ذوي القربى يكن يعولهم تغيير قانون ميرات القران اولا ثانيا الدولة تعرف غالي التضخم كبير يحملو الرجل يستطيع يقومون باخراج سوق النخاسة تربح الاموال تكسر رجولة الرجل الدولة عصفورين لهف اموال الاستفادة لحم المراة مستقبلها التوزيع العادل للثروات الشعب لانهم يملون الصهاينة قصة عميقة سطحية المسلمين افهمو الاسلام الصحيح بعيدا التشدد دافعو حقوقكم الحكام النصابين,normal
لطفي صاقط,aggressive
واياك يحفظكم ربي,normal
تونس,normal
لطفي تربية,normal
ملحد يحكي شرف وروجولة,aggressive
تريدون النقاش تناقشون المهر الزواج والنفاق الطلاق يفعلها الرجل تصبح تفعلها المرأة عدالة عدالة الخالق الدينية,normal
تونس قحبة ولاميبون نحي تصويرة وعبر خرى عصبة ربك اسمك مرة لمياء مرة خرى تصويرة الطفلة وحط صرمك ولاقبتك وسب,aggressive
صدقني كلو سيناريو وافلام تمثل,normal
مؤيد نضام الطواغيت امثالك اصبحت تونس مرحاض العالم يأتي اليكم يقصد ولولا الاسلام امك واختك ووو الاسلام افتخر بالانتماء يمتعني تنسى موعود ومشهود وتقف الواحد القهار,aggressive
هنتلتو سخسختو غيرش جمهور الفرارات منيكين بطبيعتهم,aggressive
جبريا بهي تبدا تتدبوهم,aggressive
ممسطها هالمذيعة بصراحة,normal
توانسه تطلع بطلعه ماحوضه صغيره صغار كلبتها ماتنجمش تعيش خلي صغار راهي,normal
اقسم بالله راجل وسيدهم المستويات راجل مثقف وذكي ومنطق والنوع يكرهوه الكلاب والطحانه اخدم روحك دكتور والشعب الرياضي ويخراولك الكلاب والطحانه,aggressive
ياحفظك شوشو خليك ناس,normal
أعداء الإسلام الکفرة برا منيك يعطيك نم امك ههههه تستنا ناس ابناء زنا ولاد آدم ركبتلها زب صحيح منغير توصي منتالي هههههههه انبح وحدك انواعك يفرحوا يعبروهم يرجعوا,aggressive
تربحك خمجا,aggressive
أمين ڤارة مستعد ترمتو البووز ويمشي الحلقة,normal
شمدخل الكتب مسطك تقول مايا العاهرة يحتاج كتب جاو قالولها شنيا انسجام المغني الفكر متاعو المرأة الكليب متاعو تشطح فاضحة يحتاج كتب نفهموه المشكلة أنو مايا خرية كلمة,aggressive
خائف تونس خضب,aggressive
برافواا برافواا,normal
الملحد يتطاول حكام كفرة فجرة اللعنة الدين الجامية والمدخلية والسلفية ولاهم عبارة دواب تجلد الظهر اوليس كفر,aggressive
هههههه ناكلها امها,aggressive
ياتوانسة خمموا اقبل متنتخبوا الحكومة الجاية اشكون اتبع الدجال ماو انسى اطمع فالدم اقبل بتغيير الدين ربي اغيركم عنيكم اتمسوا اقدس كتاب نزل للارض شويا قولو ربي محمد يهلكم مهود,aggressive
نفهم الشرع بدقة,normal
ونعتلك لحرية,aggressive
مظبوط اليهود اوروبا وكانوا مضطهدين ومنبوذين اتت بريطانيا فلسطين وابتدأت المصيبه وخانوا الفلسطنيين استفحلوا واستوطنوا هاجر تونس والمغرب شعب امان اخبرنا مكرهم,aggressive
تكنولجيا وعلم درست تاريخك لوجدت أسيادك الصليبيين سرقوا العلم أجدادك وحرفوا تاريخك ليجدوك عبدا تمجد سرقاتهم,normal
توصلي لترمتك,aggressive
البداية حدثت الثورة وخرج الطاغية فقهي الآن فالأمر مخالف أرض جهاد دعوة,aggressive
يكب سعدك لكان طردوك مصر ولمتك تقدمي تفوه وامثالك,aggressive
الدعارة والشذوذ الجزائر كامل العطل تنشرو ثقافتكم الاجناس وتربت تونس بلاد العهر,aggressive
إذهب وإسمع تابع تكفر,normal
ماياااا معارضة لدرجة كبيرة صوت المرا عورة رغم الغنا التفرهيد منغلقة ببن مولاه ربي يهداها مايا نصيحة لوجه روحي روحك فالجانب احسنلك تغلطي عبد قالها ربي قرآنه,normal
نكرهو لطفي صامط وجه ربي ماسخلك وجهك الخامج تفووه زيدت كرهتك الوقتحة تاعك شمس ظهر ارجل بياااسرر نيفو ومستوى متدني زيرووو شموسة,aggressive
تونس لعار يضهرلي,normal
جيت الحجج ادب التربية يحب يقفز كلامي ضربلك الاوتار الحساسة تحبوا تعيشوا ضحايا تسخفوا البلاد ظلمتكم تموتوا عالهندي المقشر,aggressive
سامحني بهادي الهدرة راضيتني ههههههه نزعف الواحد بلاك مرة تانية تعرفيش الدنيا صاح نزعف ههههههه خاوتنا التوانسة عرفناكم بالمليح حبيناكم ياك الدم يجبد,normal
حليتولهم ترمهم فها كرهت زكمكم ختفوه,aggressive
أحسنت يابطل,normal
كبيركم علمك الكفر الهالك بورقيبة الهاربين يحاربوا بشتى الوسائل بحجة سبب تخلف تونس,aggressive
توة مذيعة قولش شامتة مريم ولد مسكين,normal
ولافتخار والاعتزازات لاخت مايا والشخص مستواه ضعيفة للنقاش متعصب لاخت مايا اتابعوها هداخلاتها تفرح وملمومة بلمعلومات وثقافيا المستوات اخوك المغرب اتابع حوراتك مزيدا كره كره يعاونك لاعداء والحساد,normal
يشوف روحو فحولة زايدة الاخ باشا جابد شوي لتخنث ونا نقول السيد باشا محترم مسترجل افضل لطفي,aggressive
كلبة اكبر بنت حرام تحكي عالمستويات تتلم مصبحة فاها دباغ العيب جابوك يرحم والدين عطاك هههههه مزالت تتنفس زيدها,aggressive
تونس تدرس الجنسيه بالمدارس تحيه وتقدير ياتونس,normal
العابدين اسموا خذا بنت,normal
تنسو القارة قارتهم ايها العرب,normal
تونس التونسي الشعب افريقي,normal
جزائري خريه موجوده الصفحات الحقوده,aggressive
المشكلة عامل قيمة لولد عواطف برا تبرع للفقراءتجري وراء عواطف والفلوس مشطك مرشوم طرمتو صحة للكرواك التلفزة طلعت لزبوبنا الفلاليس,aggressive
حطوك دكتورة نفسية صادقة نفسها وكيفاش ترضى روحك تهينك تونس قدام العربي برجالهم بمفكرينهم بمستوياتهم تجي امسخة تطيح وقدر رجال ولاد بلادك تستحي فافعل شئت مافماش زايد,aggressive
مغربي مسلم حق ظاهر كلامه يزيدك ايمانه,normal
